HRHHID,HRMONTH,HRYEAR4,HURESPLI,HUFINAL,FILLER,HETENURE,HEHOUSUT,HETELHHD,HETELAVL,HEPHONEO,HEFAMINC,HUTYPEA,HUTYPB,HUTYPC,HWHHWGT,HRINTSTA,HRNUMHOU,HRHTYPE,HRMIS,HUINTTYP,HUPRSCNT,HRLONGLK,HRHHID2,HWHHWTLN,HUBUS,HUBUSL1,HUBUSL2,HUBUSL3,HUBUSL4,GEREG,GEDIV,GESTFIPS,GTCBSA,GTCO,GTCBSAST,GTMETSTA,GTINDVPC,GTCBSASZ,GTCSA,PERRP,PRTAGE,PRTFAGE,PEMARITL,PESPOUSE,PESEX,PEAFEVER,PEAFNOW,PEEDUCA,PTDTRACE,PRDTHSP,PUCHINHH,PULINENO,PRFAMNUM,PRFAMREL,PRFAMTYP,PEHSPNON,PRMARSTA,PRPERTYP,PENATVTY,PEMNTVTY,PEFNTVTY,PRCITSHP,PRCITFLG,PRINUYER,PUSLFPRX,PEMLR,PUWK,PUBUS1,PUBUS2OT,PUBUSCK1,PUBUSCK2,PUBUSCK3,PUBUSCK4,PURETOT,PUDIS,PERET1,PUDIS1,PUDIS2,PUABSOT,PULAY,PEABSRSN,PEABSPDO,PEMJOT,PEMJNUM,PEHRUSL1,PEHRUSL2,PEHRFTPT,PEHRUSLT,PEHRWANT,PEHRRSN1,PEHRRSN2,PEHRRSN3,PUHROFF1,PUHROFF2,PUHROT1,PUHROT2,PEHRACT1,PEHRACT2,PEHRACTT,PEHRAVL,PUHRCK1,PUHRCK2,PUHRCK3,PUHRCK4,PUHRCK5,PUHRCK6,PUHRCK7,PUHRCK12,PULAYDT,PULAY6M,PELAYAVL,PULAYAVR,PELAYLK,PELAYDUR,PELAYFTO,PULAYCK1,PULAYCK2,PULAYCK3,PULK,PELKM1,PULKM2,PULKM3,PULKM4,PULKM5,PULKM6,PULKDK1,PULKDK2,PULKDK3,PULKDK4,PULKDK5,PULKDK6,PULKPS1,PULKPS2,PULKPS3,PULKPS4,PULKPS5,PULKPS6,PELKAVL,PULKAVR,PELKLL1O,PELKLL2O,PELKLWO,PELKDUR,PELKFTO,PEDWWNTO,PEDWRSN,PEDWLKO,PEDWWK,PEDW4WK,PEDWLKWK,PEDWAVL,PEDWAVR,PUDWCK1,PUDWCK2,PUDWCK3,PUDWCK4,PUDWCK5,PEJHWKO,PUJHDP1O,PEJHRSN,PEJHWANT,PUJHCK1,PUJHCK2,PRABSREA,PRCIVLF,PRDISC,PREMPHRS,PREMPNOT,PREXPLF,PRFTLF,PRHRUSL,PRJOBSEA,PRPTHRS,PRPTREA,PRUNEDUR,PRUNTYPE,PRWKSCH,PRWKSTAT,PRWNTJOB,PUJHCK3,PUJHCK4,PUJHCK5,PUIODP1,PUIODP2,PUIODP3,PEIO1COW,PUIO1MFG,PEIO2COW,PUIO2MFG,PUIOCK1,PUIOCK2,PUIOCK3,PRIOELG,PRAGNA,PRCOW1,PRCOW2,PRCOWPG,PRDTCOW1,PRDTCOW2,PRDTIND1,PRDTIND2,PRDTOCC1,PRDTOCC2,PREMP,PRMJIND1,PRMJIND2,PRMJOCC1,PRMJOCC2,PRMJOCGR,PRNAGPWS,PRNAGWS,PRSJMJ,PRERELG,PEERNUOT,PEERNPER,PEERNRT,PEERNHRY,PTERNH1C,PTERNH2,PTERNH1O,PTERNHLY,PTHR,PEERNHRO,PTERNWA,PTWK,PTERN,PTERN2,PTOT,PEERNWKP,PEERNLAB,PEERNCOV,PENLFJH,PENLFRET,PENLFACT,PUNLFCK1,PUNLFCK2,PESCHENR,PESCHFT,PESCHLVL,PRNLFSCH,PWFMWGT,PWLGWGT,PWORWGT,PWSSWGT,PWVETWGT,PRCHLD,PRNMCHLD,PXPDEMP1,PRWERNAL,PRHERNAL,HXTENURE,HXHOUSUT,HXTELHHD,HXTELAVL,HXPHONEO,PXINUSYR,PXRRP,PXAGE,PXMARITL,PXSPOUSE,PXSEX,PXAFWHN1,PXAFNOW,PXEDUCA,PXRACE1,PXNATVTY,PXMNTVTY,PXFNTVTY,PXNMEMP1,PXHSPNON,PXMLR,PXRET1,PXABSRSN,PXABSPDO,PXMJOT,PXMJNUM,PXHRUSL1,PXHRUSL2,PXHRFTPT,PXHRUSLT,PXHRWANT,PXHRRSN1,PXHRRSN2,PXHRACT1,PXHRACT2,PXHRACTT,PXHRRSN3,PXHRAVL,PXLAYAVL,PXLAYLK,PXLAYDUR,PXLAYFTO,PXLKM1,PXLKAVL,PXLKLL1O,PXLKLL2O,PXLKLWO,PXLKDUR,PXLKFTO,PXDWWNTO,PXDWRSN,PXDWLKO,PXDWWK,PXDW4WK,PXDWLKWK,PXDWAVL,PXDWAVR,PXJHWKO,PXJHRSN,PXJHWANT,PXIO1COW,PXIO1ICD,PXIO1OCD,PXIO2COW,PXIO2ICD,PXIO2OCD,PXERNUOT,PXERNPER,PXERNH1O,PXERNHRO,PXERN,PXPDEMP2,PXNMEMP2,PXERNWKP,PXERNRT,PXERNHRY,PXERNH2,PXERNLAB,PXERNCOV,PXNLFJH,PXNLFRET,PXNLFACT,PXSCHENR,PXSCHFT,PXSCHLVL,QSTNUM,OCCURNUM,PEDIPGED,PEHGCOMP,PECYC,PXDIPGED,PXHGCOMP,PXCYC,PWCMPWGT,PEIO1ICD,PTIO1OCD,PEIO2ICD,PTIO2OCD,PRIMIND1,PRIMIND2,PEAFWHN1,PEAFWHN2,PEAFWHN3,PEAFWHN4,PXAFEVER,PEPAR2,PEPAR1,PEPAR2TYP,PEPAR1TYP,PECOHAB,PXPAR2,PXPAR1,PXPAR2TYP,PXPAR1TYP,PXCOHAB,PEDISEAR,PEDISEYE,PEDISREM,PEDISPHY,PEDISDRS,PEDISOUT,PRDISFLG,PXDISEAR,PXDISEYE,PXDISREM,PXDISPHY,PXDISDRS,PXDISOUT,HXFAMINC,PRDASIAN,PEPDEMP1,PTNMEMP1,PEPDEMP2,PTNMEMP2,PECERT1,PECERT2,PECERT3,PXCERT1,PXCERT2,PXCERT3,HES1A,HES1B,HES1C,HES1D,HETS2O,HETS3O,HETS4O,HETS5O,HETS6O,HETS7O,HETS8O,HETS8OU,HES8B,HETS8CO,HETS8DO,HES9,HESP1,HESP21,HESP22,HESP23,HESP24,HESP25,HESP26,HESP27,HESP28,HESP29,HESP210,HESP211,HESP212,HETSP2D,HETSP3O,HESP3OTC,HESP6,HESP7,HESP7A,HESP8,HETSP9,HESP9TC,HESS1,HESS2,HESSM2,HESS3,HESSM3,HESS4,HESSM4,HESH2,HESHF2,HESHM2,HETSHMF2,HESH3,HESHF3,HESHM3,HETSHMF3,HESH4,HESHF4,HESHM4,HETSHMF4,HESH5,HESHM5,HESSH1,HESSHF1,HESSHM1,HETSSHMF1,HESS5,HESSM5,HESS6,HESSM6,HESH1,HESHM1,HESSH2,HESSHF2,HESSHM2,HETSSHMF2,HESSH3,HESSHF3,HESSHM3,HETSSHMF3,HESSH4,HESSHF4,HESSHM4,HETSSHMF4,HESSH5,HESC1,HESC2,HESC3,HESCF3,HESCM3,HESC3A,HESC4,HESCF4,HESCM4,HHSUPWGT,PWSUPWGT,HRSUPINT,HRPOOR,HRFS12CX,HRFS12M1,HRFS12MD,HRFS12M3,HRFS12M4,HRFS12MC,HRFS12M6,HRFS12M7,HRFS12M8,HRFS12M9,HRFS12ME,HRFS30D1,HRFS30D2,HRFS30D3,HRFS30D4,HRFS30D5,HRFS30D6,HRFS30D7,HRFS30D8,HRFS30D9,HRFS30DE
6.60668E+13,12,2020,2,1,,1,1,1,-1,1,7,-1,-1,-1,39216755,1,2,3,8,-1,0,2,10011,1,2,-1,-1,-1,-1,2,3,26,24340,0,2,1,0,4,266,40,28,0,6,-1,1,2,2,39,1,-1,3,1,1,1,1,2,7,2,57,57,57,1,0,0,2,2,2,-1,-1,2,-1,-1,2,-1,-1,-1,-1,-1,1,-1,10,2,2,-1,4,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,37,1,-1,3,1,1,2,1,-1,-1,-1,-1,-1,2,10,-1,-1,-1,-1,1,2,1,4,1,-1,-1,4,3,3,1,2,4,-1,1,6,-1,4,-1,19,-1,1,3,-1,7,-1,5,-1,1,1,1,2,7,1,1,-1,1600,-1,1600,0,-1,38400,0,-1,-1,0,-1,2,2,-1,-1,-1,-1,-1,2,-1,-1,2,39216755,56654681,156327616,39216755,39249808,0,0,1,1,1,0,0,0,1,0,-1,0,0,0,1,0,1,0,0,0,-1,-1,-1,1,0,0,-1,0,0,0,1,22,1,50,12,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,1,1,-1,-1,1,0,0,41,0,0,-1,-1,-1,0,1,1,4984,1,2,8,-1,0,0,1,39398093,770,6515,-1,-1,3,-1,-1,-1,-1,-1,0,-1,2,-1,1,-1,1,0,1,0,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,-1,-1,20,0,0,1,2,1,2,80,30,-1,-1,20,-1,70,100,2,-1,30,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2,2,2,3,-1,2,1,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,-1,2,-1,-1,46940781,46940781,1,1,2,1,2,2,310,-1,-1,-1,2,2,310,1,2,1,172,-1,-1,-1,2,1,172
6.60668E+13,12,2020,2,1,,1,1,1,-1,1,7,-1,-1,-1,39216755,1,2,3,8,-1,0,2,10011,1,2,-1,-1,-1,-1,2,3,26,24340,0,2,1,0,4,266,50,57,0,4,-1,2,2,2,40,1,-1,9,2,1,4,1,2,5,2,57,57,57,1,0,0,1,6,4,-1,-1,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,40803834,59033721,164693188,40803834,41007053,0,0,-1,-1,-1,0,0,0,1,0,-1,0,0,0,1,0,1,0,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,4984,2,-1,-1,1,1,1,0,40997510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,1,1,2,2,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,-1,-1,20,0,0,1,2,1,2,80,30,-1,-1,20,-1,70,100,2,-1,30,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2,2,2,3,-1,2,1,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,-1,2,-1,-1,46940781,56656574,1,1,2,1,2,2,310,-1,-1,-1,2,2,310,1,2,1,172,-1,-1,-1,2,1,172
1.10009E+14,12,2020,1,1,,1,1,1,-1,1,9,-1,-1,-1,39423973,1,1,6,8,-1,0,2,10011,1,1,-1,-1,-1,-1,2,3,26,0,0,4,1,0,0,0,41,61,0,4,-1,1,2,2,40,1,-1,9,1,0,0,2,2,5,2,57,57,57,1,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,40,-1,-1,40,-1,-1,-1,-1,2,-1,2,-1,40,-1,40,-1,2,5,5,-1,2,3,5,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,18,1,1,1,4,-1,-1,-1,-1,-1,1,2,-1,-1,-1,-1,1,2,1,6,4,-1,-1,4,3,3,1,2,4,-1,-1,6,-1,4,-1,1,-1,1,3,-1,1,-1,1,-1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39423973,56954040,152986228,39423973,38932960,0,0,0,-1,-1,0,0,0,1,0,-1,0,0,0,1,0,1,0,0,0,-1,-1,-1,1,0,0,-1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4985,1,-1,-1,4,50,1,0,39637753,770,440,-1,-1,3,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,-1,2,-1,-1,-1,1,1,1,20,20,20,2,2,1,2,-1,-1,-1,-1,50,-1,50,60,1,100,-1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,2,3,-1,3,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,-1,-1,-2,2,-1,-1,44547187,44547187,1,2,2,1,1,0,-6,-1,-1,-1,1,0,-6,1,1,0,-6,-1,-1,-1,1,0,-6
5.91768E+14,12,2020,1,1,,1,1,1,-1,1,15,-1,-1,-1,31565076,1,2,1,6,-1,0,2,10011,2,2,-1,-1,-1,-1,2,3,26,35660,21,4,1,0,2,515,40,71,0,1,2,1,2,2,44,1,-1,9,1,1,1,1,2,1,2,57,57,57,1,0,0,1,3,3,-1,-1,2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,2,1,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,0,2,2,2,-1,-1,-1,-1,1,1,4,12,-1,-1,-1,-1,-1,-1,-1,6,2,-1,-1,-1,-1,-1,1,2,4,-1,-1,6,-1,22,-1,16,-1,-1,5,-1,4,-1,3,1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31565076,53445729,0,36995496,36488740,0,0,1,-1,-1,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4986,1,-1,-1,-1,1,1,1,36910098,4770,4760,-1,-1,7,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,-1,-1,20,0,0,1,1,1,2,180,40,40,0,20,-1,200,180,2,-1,40,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27712645,33222767,1,2,1,1,1,0,-6,-1,-1,-1,1,0,-6,1,1,0,-6,-1,-1,-1,1,0,-6
5.91768E+14,12,2020,1,1,,1,1,1,-1,1,15,-1,-1,-1,31565076,1,2,1,6,-1,0,2,10011,2,2,-1,-1,-1,-1,2,3,26,35660,21,4,1,0,2,515,42,70,0,1,1,2,2,2,43,1,-1,9,2,1,2,1,2,1,2,57,57,57,1,0,0,2,5,3,-1,-1,2,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,31565076,45667374,0,31565076,31099600,0,0,0,-1,-1,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,4986,2,-1,-1,-1,1,1,1,31075385,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,1,1,-1,20,20,0,1,1,1,2,180,40,40,0,20,-1,200,180,2,-1,40,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27712645,27712645,1,2,1,1,1,0,-6,-1,-1,-1,1,0,-6,1,1,0,-6,-1,-1,-1,1,0,-6
2.05361E+14,12,2020,1,1,,1,5,1,-1,1,9,-1,-1,-1,38391704,1,1,6,7,-1,0,2,10012,1,2,-1,-1,-1,-1,2,3,26,35660,21,4,1,0,2,515,41,48,0,4,-1,1,2,2,40,1,-1,9,1,0,0,2,2,5,2,57,57,57,1,0,0,1,6,4,-1,-1,2,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,2,-1,-1,2,38391704,55462767,0,38391704,36894373,0,0,0,-1,-1,0,0,0,1,0,-1,0,0,0,1,0,1,0,0,0,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,1,1,0,1,1,4987,1,-1,-1,2,1,1,0,37071280,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,-1,-1,20,0,0,1,2,2,2,130,0,-1,-1,-1,-1,130,200,3,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45208687,45208687,1,2,1,1,1,0,-6,-1,-1,-1,1,0,-6,1,1,0,-6,-1,-1,-1,1,0,-6
9.02207E+14,12,2020,1,1,,2,1,1,-1,1,6,-1,-1,-1,35500267,1,5,1,2,-1,0,2,12011,2,2,-1,-1,-1,-1,2,3,26,35660,21,4,1,0,2,515,40,37,0,1,2,1,2,2,40,1,-1,9,1,1,1,1,2,1,2,57,57,57,1,0,0,1,7,2,-1,-1,2,-1,2,-1,-1,-1,-1,-1,-1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,2,-1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,0,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,-1,-1,-1,4,1,-1,2,-1,-1,2,35500267,48729118,0,33730626,31867750,8,3,0,-1,-1,0,0,0,1,0,-1,0,0,0,0,0,1,0,0,0,-1,-1,-1,0,0,0,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,1,0,0,1,1,4988,1,-1,-1,1,1,1,0,32479011,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,2,-1,-1,20,0,0,1,1,2,2,150,100,-2,-1,-1,-1,0,130,3,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,648,1,2,-1,2,2,-1,0,1,3,-1,3,-1,2,2,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,2,-1,-1,-1,-1,-1,3,-1,3,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,1,2,-1,-1,37268003,33676199,1,1,2,1,2,1,143,1,0,-6,2,1,172,1,1,0,-6,1,0,-6,1,0,-6
